"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:15:46"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"149","52.311E+03","51.18507E+00","-2.729"
"150","55.427E+03","51.12874E+00","-2.620"
"151","58.728E+03","51.07553E+00","-2.516"
"152","62.226E+03","51.02474E+00","-2.415"
"153","65.932E+03","50.97616E+00","-2.317"
"154","69.859E+03","50.92933E+00","-2.223"
"155","74.020E+03","50.88487E+00","-2.132"
"156","78.428E+03","50.84322E+00","-2.044"
"157","83.099E+03","50.80224E+00","-1.959"
"158","88.049E+03","50.76373E+00","-1.878"
"159","93.293E+03","50.72717E+00","-1.799"
"160","98.850E+03","50.69236E+00","-1.721"
"161","104.74E+03","50.65268E+00","-1.646"
"162","110.98E+03","50.62105E+00","-1.574"
"163","117.58E+03","50.59110E+00","-1.505"
"164","124.59E+03","50.56252E+00","-1.437"
"165","132.01E+03","50.53573E+00","-1.372"
"166","139.87E+03","50.50993E+00","-1.309"
"167","148.20E+03","50.48542E+00","-1.248"
"168","157.03E+03","50.46217E+00","-1.188"
"169","166.38E+03","50.43994E+00","-1.131"
"170","176.29E+03","50.41946E+00","-1.076"
"171","186.79E+03","50.39943E+00","-1.021"
"172","197.92E+03","50.38088E+00","-0.969"
"173","209.70E+03","50.36344E+00","-0.918"
"174","222.19E+03","50.34644E+00","-0.869"
"175","235.43E+03","50.33129E+00","-0.820"
"176","249.45E+03","50.31585E+00","-0.774"
"177","264.31E+03","50.30094E+00","-0.729"
"178","280.05E+03","50.28786E+00","-0.684"
"179","296.73E+03","50.27519E+00","-0.641"
"180","314.40E+03","50.25565E+00","-0.597"
"181","333.13E+03","50.24508E+00","-0.555"
"182","352.97E+03","50.23478E+00","-0.514"
"183","373.99E+03","50.22475E+00","-0.473"
"184","396.27E+03","50.21595E+00","-0.433"
"185","419.87E+03","50.20714E+00","-0.393"
"186","444.88E+03","50.20029E+00","-0.354"
"187","471.38E+03","50.19132E+00","-0.316"
"188","499.45E+03","50.18466E+00","-0.275"
"189","529.20E+03","50.17718E+00","-0.237"
"190","560.72E+03","50.17070E+00","-0.198"
"191","594.11E+03","50.16395E+00","-0.159"
"192","629.50E+03","50.15930E+00","-0.120"
"193","666.99E+03","50.15539E+00","-0.082"
"194","706.72E+03","50.15230E+00","-0.041"
"195","748.81E+03","50.14868E+00","-0.001"
"196","793.41E+03","50.14521E+00","0.038"
"197","840.67E+03","50.14351E+00","0.078"
"198","890.74E+03","50.14071E+00","0.121"
"199","943.79E+03","50.13849E+00","0.165"
"200","1.0000E+06","50.13843E+00","0.208"

