"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:12:02"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"161","104.74E+03","45.19873E+00","-1.938"
"162","110.98E+03","45.16400E+00","-1.852"
"163","117.58E+03","45.13127E+00","-1.770"
"164","124.59E+03","45.10052E+00","-1.689"
"165","132.01E+03","45.07086E+00","-1.611"
"166","139.87E+03","45.04331E+00","-1.534"
"167","148.20E+03","45.01668E+00","-1.460"
"168","157.03E+03","44.99298E+00","-1.389"
"169","166.38E+03","44.96823E+00","-1.320"
"170","176.29E+03","44.94620E+00","-1.252"
"171","186.79E+03","44.92505E+00","-1.186"
"172","197.92E+03","44.90506E+00","-1.123"
"173","209.70E+03","44.88665E+00","-1.061"
"174","222.19E+03","44.86893E+00","-1.001"
"175","235.43E+03","44.85259E+00","-0.943"
"176","249.45E+03","44.83654E+00","-0.885"
"177","264.31E+03","44.82171E+00","-0.829"
"178","280.05E+03","44.80718E+00","-0.774"
"179","296.73E+03","44.79335E+00","-0.721"
"180","314.40E+03","44.77565E+00","-0.667"
"181","333.13E+03","44.76363E+00","-0.615"
"182","352.97E+03","44.75267E+00","-0.564"
"183","373.99E+03","44.74256E+00","-0.514"
"184","396.27E+03","44.73417E+00","-0.464"
"185","419.87E+03","44.72436E+00","-0.414"
"186","444.88E+03","44.71688E+00","-0.365"
"187","471.38E+03","44.70980E+00","-0.317"
"188","499.45E+03","44.70160E+00","-0.267"
"189","529.20E+03","44.69405E+00","-0.219"
"190","560.72E+03","44.68711E+00","-0.170"
"191","594.11E+03","44.68055E+00","-0.120"
"192","629.50E+03","44.67582E+00","-0.070"
"193","666.99E+03","44.67217E+00","-0.022"
"194","706.72E+03","44.66874E+00","0.029"
"195","748.81E+03","44.66478E+00","0.080"
"196","793.41E+03","44.66099E+00","0.131"
"197","840.67E+03","44.65731E+00","0.182"
"198","890.74E+03","44.65665E+00","0.237"
"199","943.79E+03","44.65365E+00","0.293"
"200","1.0000E+06","44.65247E+00","0.348"

