"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:15:34"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"183","373.99E+03","50.12577E+00","-0.465"
"184","396.27E+03","50.11674E+00","-0.426"
"185","419.87E+03","50.10856E+00","-0.385"
"186","444.88E+03","50.10117E+00","-0.345"
"187","471.38E+03","50.09283E+00","-0.308"
"188","499.45E+03","50.08552E+00","-0.269"
"189","529.20E+03","50.07861E+00","-0.229"
"190","560.72E+03","50.07189E+00","-0.190"
"191","594.11E+03","50.06593E+00","-0.152"
"192","629.50E+03","50.06040E+00","-0.113"
"193","666.99E+03","50.05793E+00","-0.074"
"194","706.72E+03","50.05377E+00","-0.034"
"195","748.81E+03","50.05083E+00","0.006"
"196","793.41E+03","50.04740E+00","0.046"
"197","840.67E+03","50.04509E+00","0.086"
"198","890.74E+03","50.04282E+00","0.129"
"199","943.79E+03","50.04108E+00","0.174"
"200","1.0000E+06","50.04062E+00","0.216"

