"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-11-23"
"TIME","19:52:51"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"45","127.51E+00","175.9562E+00","-34.409"
"46","135.10E+00","172.9744E+00","-33.872"
"47","143.15E+00","169.5555E+00","-33.595"
"48","151.67E+00","165.8050E+00","-32.985"
"49","160.71E+00","163.2692E+00","-32.554"
"50","170.28E+00","159.8924E+00","-32.286"
"51","180.42E+00","157.2097E+00","-31.700"
"52","191.16E+00","154.4132E+00","-31.447"
"53","202.55E+00","151.4815E+00","-30.842"
"54","214.61E+00","149.3457E+00","-30.519"
"55","227.40E+00","146.3770E+00","-30.109"
"56","240.94E+00","144.4526E+00","-29.697"
"57","255.29E+00","141.6385E+00","-29.341"
"58","270.50E+00","139.7235E+00","-28.799"
"59","286.61E+00","137.2406E+00","-28.523"
"60","303.68E+00","135.5193E+00","-28.071"
"61","321.76E+00","133.0619E+00","-27.663"
"62","340.93E+00","131.3977E+00","-27.346"
"63","361.23E+00","129.3701E+00","-26.845"
"64","382.75E+00","127.3462E+00","-26.565"
"65","405.55E+00","125.7781E+00","-26.067"
"66","429.70E+00","123.7974E+00","-25.770"
"67","455.29E+00","122.3075E+00","-25.451"
"68","482.41E+00","120.7370E+00","-24.978"
"69","511.14E+00","119.2105E+00","-24.638"
"70","541.59E+00","117.5463E+00","-24.250"
"71","573.84E+00","115.8802E+00","-23.882"
"72","608.02E+00","114.4156E+00","-23.556"
"73","644.24E+00","112.9864E+00","-23.168"
"74","682.61E+00","111.8039E+00","-22.837"
"75","723.26E+00","110.3497E+00","-22.561"
"76","766.34E+00","108.9914E+00","-22.222"
"77","811.98E+00","107.7351E+00","-21.839"
"78","860.35E+00","106.4286E+00","-21.492"
"79","911.59E+00","105.1866E+00","-21.101"
"80","965.88E+00","104.2248E+00","-20.795"
"81","1.0234E+03","103.0586E+00","-20.456"
"82","1.0844E+03","101.9196E+00","-20.126"
"83","1.1490E+03","100.8336E+00","-19.720"
"84","1.2174E+03","99.74329E+00","-19.445"
"85","1.2899E+03","98.68597E+00","-19.114"
"86","1.3667E+03","97.62135E+00","-18.729"
"87","1.4481E+03","96.66731E+00","-18.417"
"88","1.5344E+03","95.80834E+00","-18.048"
"89","1.6258E+03","94.83583E+00","-17.797"
"90","1.7226E+03","93.85088E+00","-17.447"
"91","1.8252E+03","92.93925E+00","-17.110"
"92","1.9339E+03","92.18812E+00","-16.761"
"93","2.0491E+03","91.42981E+00","-16.447"
"94","2.1711E+03","90.59903E+00","-16.176"
"95","2.3004E+03","89.82731E+00","-15.854"
"96","2.4374E+03","89.00205E+00","-15.537"
"97","2.5826E+03","88.24854E+00","-15.181"
"98","2.7364E+03","87.52119E+00","-14.909"
"99","2.8994E+03","86.85420E+00","-14.595"
"100","3.0721E+03","86.16224E+00","-14.296"
"101","3.2551E+03","85.45958E+00","-13.977"
"102","3.4490E+03","84.82376E+00","-13.659"
"103","3.6544E+03","84.20086E+00","-13.373"
"104","3.8720E+03","83.57502E+00","-13.067"
"105","4.1027E+03","83.04768E+00","-12.735"
"106","4.3470E+03","82.45215E+00","-12.415"
"107","4.6059E+03","81.84277E+00","-12.151"
"108","4.8803E+03","81.31126E+00","-11.845"
"109","5.1709E+03","80.78916E+00","-11.567"
"110","5.4789E+03","80.31596E+00","-11.271"
"111","5.8052E+03","79.82417E+00","-10.987"
"112","6.1510E+03","79.33874E+00","-10.694"
"113","6.5173E+03","78.93271E+00","-10.431"
"114","6.9055E+03","78.46370E+00","-10.131"
"115","7.3168E+03","78.03934E+00","-9.872"
"116","7.7526E+03","77.63120E+00","-9.611"
"117","8.2143E+03","77.25701E+00","-9.336"
"118","8.7036E+03","76.88719E+00","-9.089"
"119","9.2220E+03","76.52578E+00","-8.827"
"120","9.7712E+03","76.16449E+00","-8.573"
"121","10.353E+03","75.82495E+00","-8.345"
"122","10.970E+03","75.49312E+00","-8.106"
"123","11.623E+03","75.18750E+00","-7.870"
"124","12.316E+03","74.88812E+00","-7.643"
"125","13.049E+03","74.59096E+00","-7.420"
"126","13.826E+03","74.31699E+00","-7.201"
"127","14.650E+03","74.04652E+00","-6.983"
"128","15.522E+03","73.78657E+00","-6.781"
"129","16.447E+03","73.53824E+00","-6.575"
"130","17.426E+03","73.29937E+00","-6.377"
"131","18.464E+03","73.07178E+00","-6.182"
"132","19.564E+03","72.85411E+00","-5.997"
"133","20.729E+03","72.63502E+00","-5.814"
"134","21.964E+03","72.43027E+00","-5.635"
"135","23.272E+03","72.22965E+00","-5.461"
"136","24.658E+03","72.04430E+00","-5.293"
"137","26.127E+03","71.85498E+00","-5.130"
"138","27.683E+03","71.68115E+00","-4.973"
"139","29.332E+03","71.51206E+00","-4.821"
"140","31.079E+03","71.34042E+00","-4.668"
"141","32.930E+03","71.18143E+00","-4.522"
"142","34.891E+03","71.02615E+00","-4.382"
"143","36.969E+03","70.87616E+00","-4.246"
"144","39.171E+03","70.73260E+00","-4.110"
"145","41.504E+03","70.59581E+00","-3.983"
"146","43.976E+03","70.46122E+00","-3.856"
"147","46.595E+03","70.33468E+00","-3.733"
"148","49.370E+03","70.20931E+00","-3.614"
"149","52.311E+03","70.08630E+00","-3.500"
"150","55.427E+03","69.96985E+00","-3.386"
"151","58.728E+03","69.85821E+00","-3.279"
"152","62.226E+03","69.75133E+00","-3.174"
"153","65.932E+03","69.64780E+00","-3.070"
"154","69.859E+03","69.54386E+00","-2.972"
"155","74.020E+03","69.44737E+00","-2.875"
"156","78.428E+03","69.35087E+00","-2.783"
"157","83.099E+03","69.25914E+00","-2.689"
"158","88.049E+03","69.16981E+00","-2.601"
"159","93.293E+03","69.08378E+00","-2.512"
"160","98.850E+03","69.00096E+00","-2.427"
"161","104.74E+03","68.91578E+00","-2.346"
"162","110.98E+03","68.83562E+00","-2.265"
"163","117.58E+03","68.76471E+00","-2.185"
"164","124.59E+03","68.68923E+00","-2.111"
"165","132.01E+03","68.62168E+00","-2.036"
"166","139.87E+03","68.55493E+00","-1.962"
"167","148.20E+03","68.48948E+00","-1.894"
"168","157.03E+03","68.42824E+00","-1.821"
"169","166.38E+03","68.36877E+00","-1.754"
"170","176.29E+03","68.30823E+00","-1.688"
"171","186.79E+03","68.25275E+00","-1.622"
"172","197.92E+03","68.19677E+00","-1.559"
"173","209.70E+03","68.14908E+00","-1.499"
"174","222.19E+03","68.09820E+00","-1.437"
"175","235.43E+03","68.05168E+00","-1.377"
"176","249.45E+03","68.00471E+00","-1.319"
"177","264.31E+03","67.96022E+00","-1.261"
"178","280.05E+03","67.91648E+00","-1.206"
"179","296.73E+03","67.87410E+00","-1.150"
"180","314.40E+03","67.83026E+00","-1.096"
"181","333.13E+03","67.79067E+00","-1.040"
"182","352.97E+03","67.75425E+00","-0.989"
"183","373.99E+03","67.71883E+00","-0.934"
"184","396.27E+03","67.68742E+00","-0.883"
"185","419.87E+03","67.65437E+00","-0.831"
"186","444.88E+03","67.62322E+00","-0.780"
"187","471.38E+03","67.59347E+00","-0.728"
"188","499.45E+03","67.56444E+00","-0.677"
"189","529.20E+03","67.53466E+00","-0.626"
"190","560.72E+03","67.51002E+00","-0.575"
"191","594.11E+03","67.48300E+00","-0.523"
"192","629.50E+03","67.45961E+00","-0.473"
"193","666.99E+03","67.43754E+00","-0.422"
"194","706.72E+03","67.41466E+00","-0.370"
"195","748.81E+03","67.39424E+00","-0.317"
"196","793.41E+03","67.37362E+00","-0.266"
"197","840.67E+03","67.35504E+00","-0.213"
"198","890.74E+03","67.33566E+00","-0.157"
"199","943.79E+03","67.31928E+00","-0.101"
"200","1.0000E+06","67.30137E+00","-0.042"

