"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:33:46"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"165","132.01E+03","28.95697E+00","-0.698"
"166","139.87E+03","28.82429E+00","-0.759"
"167","148.20E+03","28.90698E+00","-0.669"
"168","157.03E+03","28.90190E+00","-0.676"
"169","166.38E+03","28.97165E+00","-0.483"
"170","176.29E+03","29.06192E+00","-0.347"
"171","186.79E+03","28.86257E+00","-0.379"
"172","197.92E+03","28.83820E+00","-0.519"
"173","209.70E+03","28.90297E+00","0.062"
"174","222.19E+03","28.70679E+00","-0.282"
"175","235.43E+03","29.03596E+00","0.304"
"176","249.45E+03","28.82876E+00","-0.264"
"177","264.31E+03","28.76754E+00","0.457"
"178","280.05E+03","28.90733E+00","-0.008"
"179","296.73E+03","28.88293E+00","0.117"
"180","314.40E+03","28.83619E+00","0.366"
"181","333.13E+03","28.83293E+00","0.237"
"182","352.97E+03","28.89496E+00","0.577"
"183","373.99E+03","28.91867E+00","0.513"
"184","396.27E+03","28.82482E+00","0.591"
"185","419.87E+03","28.85046E+00","1.077"
"186","444.88E+03","28.87250E+00","0.982"
"187","471.38E+03","28.86079E+00","1.115"
"188","499.45E+03","28.86649E+00","1.116"
"189","529.20E+03","28.82125E+00","1.345"
"190","560.72E+03","28.84784E+00","1.528"
"191","594.11E+03","28.84067E+00","1.486"
"192","629.50E+03","28.86741E+00","1.667"
"193","666.99E+03","28.78084E+00","1.925"
"194","706.72E+03","28.82357E+00","2.059"
"195","748.81E+03","28.80350E+00","2.097"
"196","793.41E+03","28.81532E+00","2.371"
"197","840.67E+03","28.82937E+00","2.547"
"198","890.74E+03","28.82263E+00","2.653"
"199","943.79E+03","28.81157E+00","2.912"
"200","1.0000E+06","28.81823E+00","3.119"

