"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:19:56"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"149","52.311E+03","32.42949E+00","-1.964"
"150","55.427E+03","32.40735E+00","-1.878"
"151","58.728E+03","32.38579E+00","-1.794"
"152","62.226E+03","32.36500E+00","-1.713"
"153","65.932E+03","32.34580E+00","-1.636"
"154","69.859E+03","32.32826E+00","-1.562"
"155","74.020E+03","32.30964E+00","-1.490"
"156","78.428E+03","32.29351E+00","-1.421"
"157","83.099E+03","32.27683E+00","-1.353"
"158","88.049E+03","32.26136E+00","-1.288"
"159","93.293E+03","32.24694E+00","-1.226"
"160","98.850E+03","32.23362E+00","-1.165"
"161","104.74E+03","32.21621E+00","-1.105"
"162","110.98E+03","32.20377E+00","-1.047"
"163","117.58E+03","32.19214E+00","-0.992"
"164","124.59E+03","32.18084E+00","-0.937"
"165","132.01E+03","32.17042E+00","-0.885"
"166","139.87E+03","32.16018E+00","-0.834"
"167","148.20E+03","32.15104E+00","-0.784"
"168","157.03E+03","32.14258E+00","-0.736"
"169","166.38E+03","32.13316E+00","-0.688"
"170","176.29E+03","32.12536E+00","-0.642"
"171","186.79E+03","32.11740E+00","-0.596"
"172","197.92E+03","32.11069E+00","-0.551"
"173","209.70E+03","32.10399E+00","-0.507"
"174","222.19E+03","32.09771E+00","-0.465"
"175","235.43E+03","32.09193E+00","-0.423"
"176","249.45E+03","32.08645E+00","-0.380"
"177","264.31E+03","32.08152E+00","-0.339"
"178","280.05E+03","32.07581E+00","-0.297"
"179","296.73E+03","32.07099E+00","-0.257"
"180","314.40E+03","32.06116E+00","-0.214"
"181","333.13E+03","32.05766E+00","-0.173"
"182","352.97E+03","32.05487E+00","-0.132"
"183","373.99E+03","32.05156E+00","-0.091"
"184","396.27E+03","32.04869E+00","-0.048"
"185","419.87E+03","32.04593E+00","-0.006"
"186","444.88E+03","32.04278E+00","0.037"
"187","471.38E+03","32.04098E+00","0.080"
"188","499.45E+03","32.03844E+00","0.125"
"189","529.20E+03","32.03560E+00","0.171"
"190","560.72E+03","32.03345E+00","0.218"
"191","594.11E+03","32.03166E+00","0.266"
"192","629.50E+03","32.03036E+00","0.315"
"193","666.99E+03","32.03035E+00","0.365"
"194","706.72E+03","32.02977E+00","0.418"
"195","748.81E+03","32.02921E+00","0.471"
"196","793.41E+03","32.02869E+00","0.526"
"197","840.67E+03","32.02923E+00","0.583"
"198","890.74E+03","32.02966E+00","0.643"
"199","943.79E+03","32.02978E+00","0.708"
"200","1.0000E+06","32.03112E+00","0.772"

