"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:07:39"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"99","2899.4","8.06051E+01","-13.8395"
"100","3072.1","7.99953E+01","-13.4465"
"101","3255.1","7.96494E+01","-13.0795"
"102","3449.0","7.89735E+01","-12.7177"
"103","3654.4","7.84699E+01","-12.3403"
"104","3872.0","7.80373E+01","-11.9721"
"105","4102.7","7.75311E+01","-11.6330"
"106","4347.0","7.71576E+01","-11.3032"
"107","4605.9","7.67281E+01","-10.9706"
"108","4880.3","7.63467E+01","-10.6067"
"109","5170.9","7.59124E+01","-10.2759"
"110","5478.9","7.54534E+01","-9.9862"
"111","5805.2","7.51271E+01","-9.6812"
"112","6151.0","7.48244E+01","-9.3540"
"113","6517.3","7.45522E+01","-9.0654"
"114","6905.5","7.42012E+01","-8.7865"
"115","7316.8","7.38691E+01","-8.4971"
"116","7752.6","7.35936E+01","-8.2262"
"117","8214.3","7.32649E+01","-7.9659"
"118","8703.6","7.30076E+01","-7.7145"
"119","9222.0","7.27115E+01","-7.4628"
"120","9771.2","7.24839E+01","-7.2114"
"121","10353.0","7.21881E+01","-6.9934"
"122","10970.0","7.19502E+01","-6.7616"
"123","11623.0","7.17512E+01","-6.5374"
"124","12316.0","7.15273E+01","-6.3304"
"125","13049.0","7.13398E+01","-6.1169"
"126","13826.0","7.10886E+01","-5.9214"
"127","14650.0","7.09588E+01","-5.7115"
"128","15522.0","7.07525E+01","-5.5226"
"129","16447.0","7.05186E+01","-5.3331"
"130","17426.0","7.03917E+01","-5.1647"
"131","18464.0","7.02099E+01","-4.9770"
"132","19564.0","7.01044E+01","-4.8044"
"133","20729.0","6.99353E+01","-4.6389"
"134","21964.0","6.97730E+01","-4.4867"
"135","23272.0","6.96003E+01","-4.3277"
"136","24658.0","6.94319E+01","-4.1811"
"137","26127.0","6.93798E+01","-4.0337"
"138","27683.0","6.91882E+01","-3.8816"
"139","29332.0","6.91228E+01","-3.7490"
"140","31079.0","6.90435E+01","-3.6113"
"141","32930.0","6.88109E+01","-3.4859"
"142","34891.0","6.87445E+01","-3.3580"
"143","36969.0","6.86236E+01","-3.2420"
"144","39171.0","6.84877E+01","-3.1139"
"145","41504.0","6.84730E+01","-3.0050"
"146","43976.0","6.83730E+01","-2.8929"
"147","46595.0","6.81896E+01","-2.7836"
"148","49370.0","6.81878E+01","-2.6843"
"149","52311.0","6.81413E+01","-2.5773"
"150","55427.0","6.80469E+01","-2.4872"
"151","58728.0","6.79438E+01","-2.3865"
"152","62226.0","6.78581E+01","-2.2966"
"153","65932.0","6.78072E+01","-2.2062"
"154","69859.0","6.77832E+01","-2.1238"
"155","74020.0","6.76298E+01","-2.0350"
"156","78428.0","6.75924E+01","-1.9621"
"157","83099.0","6.75294E+01","-1.8805"
"158","88049.0","6.74938E+01","-1.8042"
"159","93293.0","6.74763E+01","-1.7316"
"160","98850.0","6.74223E+01","-1.6597"
"161","104740.0","6.73523E+01","-1.5916"
"162","110980.0","6.73211E+01","-1.5250"
"163","117580.0","6.72210E+01","-1.4615"
"164","124590.0","6.72382E+01","-1.3990"
"165","132010.0","6.71928E+01","-1.3385"
"166","139870.0","6.71281E+01","-1.2760"
"167","148200.0","6.70759E+01","-1.2229"
"168","157030.0","6.70654E+01","-1.1638"
"169","166380.0","6.70137E+01","-1.1111"
"170","176290.0","6.69953E+01","-1.0613"
"171","186790.0","6.69988E+01","-1.0123"
"172","197920.0","6.69826E+01","-0.9615"
"173","209700.0","6.68995E+01","-0.9140"
"174","222190.0","6.69348E+01","-0.8667"
"175","235430.0","6.68905E+01","-0.8223"
"176","249450.0","6.68751E+01","-0.7794"
"177","264310.0","6.67471E+01","-0.7350"
"178","280050.0","6.68433E+01","-0.6937"
"179","296730.0","6.68456E+01","-0.6544"
"180","314400.0","6.67621E+01","-0.6137"
"181","333130.0","6.67417E+01","-0.5736"
"182","352970.0","6.67633E+01","-0.5337"
"183","373990.0","6.67004E+01","-0.4955"
"184","396270.0","6.67093E+01","-0.4581"
"185","419870.0","6.67727E+01","-0.4206"
"186","444880.0","6.68377E+01","-0.3832"
"187","471380.0","6.69323E+01","-0.3473"
"188","499450.0","6.70851E+01","-0.3090"
"189","529200.0","6.72080E+01","-0.2720"
"190","560720.0","6.72475E+01","-0.2355"
"191","594110.0","6.74631E+01","-0.1989"
"192","629500.0","6.74504E+01","-0.1610"
"193","666990.0","6.74452E+01","-0.1247"
"194","706720.0","6.74741E+01","-0.0872"
"195","748810.0","6.74727E+01","-0.0489"
"196","793410.0","6.73830E+01","-0.0115"
"197","840670.0","6.73139E+01","0.0268"
"198","890740.0","6.74079E+01","0.0680"
"199","943790.0","6.73960E+01","0.1093"
"200","1000000.0","6.73737E+01","0.1520"
