"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-29"
"TIME","18:35:36"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.010","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"180","314.40E+03","31.99335E+00","0.043"
"181","333.13E+03","32.07910E+00","0.211"
"182","352.97E+03","32.12246E+00","0.261"
"183","373.99E+03","32.11872E+00","0.442"
"184","396.27E+03","32.04701E+00","0.337"
"185","419.87E+03","32.07642E+00","0.249"
"186","444.88E+03","32.06336E+00","0.381"
"187","471.38E+03","32.04206E+00","0.598"
"188","499.45E+03","32.03551E+00","0.587"
"189","529.20E+03","32.01348E+00","0.907"
"190","560.72E+03","31.98668E+00","0.864"
"191","594.11E+03","31.99093E+00","1.062"
"192","629.50E+03","32.02777E+00","1.334"
"193","666.99E+03","31.99142E+00","1.274"
"194","706.72E+03","32.01452E+00","1.480"
"195","748.81E+03","31.97345E+00","1.532"
"196","793.41E+03","31.97623E+00","1.651"
"197","840.67E+03","31.97966E+00","1.784"
"198","890.74E+03","31.99324E+00","1.744"
"199","943.79E+03","31.97038E+00","2.094"
"200","1.0000E+06","31.97907E+00","2.191"

