"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:10:20"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"130","17.426E+03","46.94923E+00","-6.235"
"131","18.464E+03","46.81830E+00","-6.020"
"132","19.564E+03","46.69403E+00","-5.813"
"133","20.729E+03","46.57403E+00","-5.607"
"134","21.964E+03","46.45935E+00","-5.409"
"135","23.272E+03","46.34766E+00","-5.219"
"136","24.658E+03","46.24140E+00","-5.032"
"137","26.127E+03","46.13825E+00","-4.853"
"138","27.683E+03","46.04079E+00","-4.677"
"139","29.332E+03","45.94654E+00","-4.507"
"140","31.079E+03","45.85281E+00","-4.344"
"141","32.930E+03","45.76618E+00","-4.184"
"142","34.891E+03","45.68344E+00","-4.030"
"143","36.969E+03","45.60434E+00","-3.880"
"144","39.171E+03","45.52767E+00","-3.735"
"145","41.504E+03","45.45561E+00","-3.594"
"146","43.976E+03","45.38663E+00","-3.458"
"147","46.595E+03","45.31867E+00","-3.325"
"148","49.370E+03","45.25517E+00","-3.196"
"149","52.311E+03","45.19436E+00","-3.073"
"150","55.427E+03","45.13637E+00","-2.951"
"151","58.728E+03","45.08109E+00","-2.835"
"152","62.226E+03","45.02770E+00","-2.722"
"153","65.932E+03","44.97758E+00","-2.612"
"154","69.859E+03","44.92909E+00","-2.506"
"155","74.020E+03","44.88340E+00","-2.404"
"156","78.428E+03","44.83901E+00","-2.303"
"157","83.099E+03","44.79746E+00","-2.208"
"158","88.049E+03","44.75727E+00","-2.114"
"159","93.293E+03","44.71971E+00","-2.023"
"160","98.850E+03","44.68364E+00","-1.936"
"161","104.74E+03","44.64380E+00","-1.850"
"162","110.98E+03","44.61125E+00","-1.768"
"163","117.58E+03","44.58024E+00","-1.688"
"164","124.59E+03","44.55099E+00","-1.609"
"165","132.01E+03","44.52323E+00","-1.535"
"166","139.87E+03","44.49653E+00","-1.462"
"167","148.20E+03","44.47167E+00","-1.391"
"168","157.03E+03","44.44833E+00","-1.322"
"169","166.38E+03","44.42595E+00","-1.255"
"170","176.29E+03","44.40466E+00","-1.190"
"171","186.79E+03","44.38482E+00","-1.126"
"172","197.92E+03","44.36612E+00","-1.065"
"173","209.70E+03","44.34819E+00","-1.005"
"174","222.19E+03","44.33176E+00","-0.946"
"175","235.43E+03","44.31588E+00","-0.890"
"176","249.45E+03","44.30130E+00","-0.834"
"177","264.31E+03","44.28653E+00","-0.780"
"178","280.05E+03","44.27291E+00","-0.726"
"179","296.73E+03","44.26087E+00","-0.674"
"180","314.40E+03","44.24323E+00","-0.622"
"181","333.13E+03","44.23147E+00","-0.570"
"182","352.97E+03","44.22168E+00","-0.521"
"183","373.99E+03","44.21225E+00","-0.471"
"184","396.27E+03","44.20404E+00","-0.423"
"185","419.87E+03","44.19470E+00","-0.373"
"186","444.88E+03","44.18740E+00","-0.325"
"187","471.38E+03","44.18112E+00","-0.278"
"188","499.45E+03","44.17325E+00","-0.228"
"189","529.20E+03","44.16601E+00","-0.180"
"190","560.72E+03","44.15999E+00","-0.131"
"191","594.11E+03","44.15346E+00","-0.082"
"192","629.50E+03","44.14904E+00","-0.032"
"193","666.99E+03","44.14549E+00","0.017"
"194","706.72E+03","44.14236E+00","0.067"
"195","748.81E+03","44.13883E+00","0.118"
"196","793.41E+03","44.13533E+00","0.170"
"197","840.67E+03","44.13196E+00","0.222"
"198","890.74E+03","44.13039E+00","0.277"
"199","943.79E+03","44.12906E+00","0.334"
"200","1.0000E+06","44.12810E+00","0.390"

