"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:18:58"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"84","1.2174E+03","46.74562E+00","-24.071"
"85","1.2899E+03","46.14995E+00","-23.439"
"86","1.3667E+03","45.58621E+00","-22.838"
"87","1.4481E+03","45.06321E+00","-22.244"
"88","1.5344E+03","44.54992E+00","-21.641"
"89","1.6258E+03","44.05950E+00","-21.041"
"90","1.7226E+03","43.59701E+00","-20.442"
"91","1.8252E+03","43.16751E+00","-19.871"
"92","1.9339E+03","42.71547E+00","-19.306"
"93","2.0491E+03","42.32010E+00","-18.736"
"94","2.1711E+03","41.91519E+00","-18.183"
"95","2.3004E+03","41.54798E+00","-17.653"
"96","2.4374E+03","41.19058E+00","-17.121"
"97","2.5826E+03","40.84267E+00","-16.595"
"98","2.7364E+03","40.51397E+00","-16.069"
"99","2.8994E+03","40.20619E+00","-15.577"
"100","3.0721E+03","39.89498E+00","-15.082"
"101","3.2551E+03","39.60792E+00","-14.612"
"102","3.4490E+03","39.33436E+00","-14.137"
"103","3.6544E+03","39.07263E+00","-13.679"
"104","3.8720E+03","38.82330E+00","-13.232"
"105","4.1027E+03","38.58087E+00","-12.794"
"106","4.3470E+03","38.35357E+00","-12.365"
"107","4.6059E+03","38.13651E+00","-11.949"
"108","4.8803E+03","37.92719E+00","-11.542"
"109","5.1709E+03","37.72464E+00","-11.147"
"110","5.4789E+03","37.53849E+00","-10.760"
"111","5.8052E+03","37.35568E+00","-10.385"
"112","6.1510E+03","37.18250E+00","-10.023"
"113","6.5173E+03","37.01665E+00","-9.662"
"114","6.9055E+03","36.85949E+00","-9.324"
"115","7.3168E+03","36.70347E+00","-8.988"
"116","7.7526E+03","36.56377E+00","-8.662"
"117","8.2143E+03","36.42718E+00","-8.353"
"118","8.7036E+03","36.29308E+00","-8.051"
"119","9.2220E+03","36.17483E+00","-7.754"
"120","9.7712E+03","36.05229E+00","-7.468"
"121","10.353E+03","35.93194E+00","-7.196"
"122","10.970E+03","35.82360E+00","-6.930"
"123","11.623E+03","35.72026E+00","-6.674"
"124","12.316E+03","35.62011E+00","-6.425"
"125","13.049E+03","35.52433E+00","-6.185"
"126","13.826E+03","35.43343E+00","-5.954"
"127","14.650E+03","35.34731E+00","-5.728"
"128","15.522E+03","35.26428E+00","-5.511"
"129","16.447E+03","35.18569E+00","-5.300"
"130","17.426E+03","35.11030E+00","-5.097"
"131","18.464E+03","35.03874E+00","-4.901"
"132","19.564E+03","34.97000E+00","-4.711"
"133","20.729E+03","34.90572E+00","-4.528"
"134","21.964E+03","34.84460E+00","-4.353"
"135","23.272E+03","34.78342E+00","-4.183"
"136","24.658E+03","34.72514E+00","-4.018"
"137","26.127E+03","34.67050E+00","-3.860"
"138","27.683E+03","34.61963E+00","-3.707"
"139","29.332E+03","34.56968E+00","-3.560"
"140","31.079E+03","34.51813E+00","-3.417"
"141","32.930E+03","34.47355E+00","-3.281"
"142","34.891E+03","34.43022E+00","-3.148"
"143","36.969E+03","34.38823E+00","-3.019"
"144","39.171E+03","34.34808E+00","-2.896"
"145","41.504E+03","34.31083E+00","-2.777"
"146","43.976E+03","34.27756E+00","-2.663"
"147","46.595E+03","34.23936E+00","-2.550"
"148","49.370E+03","34.20760E+00","-2.444"
"149","52.311E+03","34.17636E+00","-2.340"
"150","55.427E+03","34.14674E+00","-2.241"
"151","58.728E+03","34.11796E+00","-2.145"
"152","62.226E+03","34.09175E+00","-2.052"
"153","65.932E+03","34.06563E+00","-1.962"
"154","69.859E+03","34.04146E+00","-1.876"
"155","74.020E+03","34.01768E+00","-1.792"
"156","78.428E+03","33.99600E+00","-1.712"
"157","83.099E+03","33.97439E+00","-1.634"
"158","88.049E+03","33.95426E+00","-1.559"
"159","93.293E+03","33.93512E+00","-1.485"
"160","98.850E+03","33.91725E+00","-1.415"
"161","104.74E+03","33.89531E+00","-1.346"
"162","110.98E+03","33.87873E+00","-1.279"
"163","117.58E+03","33.86303E+00","-1.216"
"164","124.59E+03","33.84828E+00","-1.153"
"165","132.01E+03","33.83481E+00","-1.092"
"166","139.87E+03","33.82111E+00","-1.033"
"167","148.20E+03","33.80872E+00","-0.976"
"168","157.03E+03","33.79748E+00","-0.920"
"169","166.38E+03","33.78540E+00","-0.865"
"170","176.29E+03","33.77491E+00","-0.812"
"171","186.79E+03","33.76464E+00","-0.761"
"172","197.92E+03","33.75545E+00","-0.710"
"173","209.70E+03","33.74660E+00","-0.661"
"174","222.19E+03","33.73892E+00","-0.613"
"175","235.43E+03","33.73071E+00","-0.564"
"176","249.45E+03","33.72389E+00","-0.518"
"177","264.31E+03","33.71703E+00","-0.472"
"178","280.05E+03","33.70986E+00","-0.426"
"179","296.73E+03","33.70389E+00","-0.382"
"180","314.40E+03","33.69238E+00","-0.335"
"181","333.13E+03","33.68790E+00","-0.291"
"182","352.97E+03","33.68346E+00","-0.247"
"183","373.99E+03","33.67896E+00","-0.202"
"184","396.27E+03","33.67494E+00","-0.157"
"185","419.87E+03","33.67175E+00","-0.113"
"186","444.88E+03","33.66826E+00","-0.067"
"187","471.38E+03","33.66454E+00","-0.023"
"188","499.45E+03","33.66159E+00","0.025"
"189","529.20E+03","33.65823E+00","0.071"
"190","560.72E+03","33.65573E+00","0.119"
"191","594.11E+03","33.65326E+00","0.168"
"192","629.50E+03","33.65131E+00","0.218"
"193","666.99E+03","33.65084E+00","0.268"
"194","706.72E+03","33.65003E+00","0.320"
"195","748.81E+03","33.64952E+00","0.374"
"196","793.41E+03","33.64858E+00","0.428"
"197","840.67E+03","33.64952E+00","0.484"
"198","890.74E+03","33.64969E+00","0.543"
"199","943.79E+03","33.64921E+00","0.606"
"200","1.0000E+06","33.65103E+00","0.668"

