"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:13:02"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[ohm]","PHASE[deg]"
"162","110.98E+03","45.42558E+00","-1.891"
"163","117.58E+03","45.39222E+00","-1.807"
"164","124.59E+03","45.36032E+00","-1.724"
"165","132.01E+03","45.33079E+00","-1.645"
"166","139.87E+03","45.30216E+00","-1.567"
"167","148.20E+03","45.27549E+00","-1.492"
"168","157.03E+03","45.24971E+00","-1.419"
"169","166.38E+03","45.22527E+00","-1.349"
"170","176.29E+03","45.20229E+00","-1.280"
"171","186.79E+03","45.18069E+00","-1.213"
"172","197.92E+03","45.16084E+00","-1.149"
"173","209.70E+03","45.14174E+00","-1.086"
"174","222.19E+03","45.12316E+00","-1.025"
"175","235.43E+03","45.10705E+00","-0.965"
"176","249.45E+03","45.08995E+00","-0.907"
"177","264.31E+03","45.07497E+00","-0.850"
"178","280.05E+03","45.06050E+00","-0.794"
"179","296.73E+03","45.04666E+00","-0.740"
"180","314.40E+03","45.02710E+00","-0.687"
"181","333.13E+03","45.01588E+00","-0.633"
"182","352.97E+03","45.00477E+00","-0.582"
"183","373.99E+03","44.99454E+00","-0.531"
"184","396.27E+03","44.98553E+00","-0.480"
"185","419.87E+03","44.97593E+00","-0.429"
"186","444.88E+03","44.96861E+00","-0.381"
"187","471.38E+03","44.95904E+00","-0.332"
"188","499.45E+03","44.95174E+00","-0.282"
"189","529.20E+03","44.94455E+00","-0.233"
"190","560.72E+03","44.93711E+00","-0.184"
"191","594.11E+03","44.93082E+00","-0.134"
"192","629.50E+03","44.92570E+00","-0.085"
"193","666.99E+03","44.92154E+00","-0.036"
"194","706.72E+03","44.91755E+00","0.015"
"195","748.81E+03","44.91419E+00","0.066"
"196","793.41E+03","44.91012E+00","0.118"
"197","840.67E+03","44.90757E+00","0.169"
"198","890.74E+03","44.90576E+00","0.224"
"199","943.79E+03","44.90229E+00","0.281"
"200","1.0000E+06","44.90160E+00","0.336"

