"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-11-23"
"TIME","19:43:00"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"94","2.1711E+03","96.94897E+00","-13.395"
"95","2.3004E+03","96.30429E+00","-13.142"
"96","2.4374E+03","95.64988E+00","-12.879"
"97","2.5826E+03","95.03282E+00","-12.599"
"98","2.7364E+03","94.40083E+00","-12.310"
"99","2.8994E+03","93.76039E+00","-12.081"
"100","3.0721E+03","93.19811E+00","-11.824"
"101","3.2551E+03","92.59958E+00","-11.566"
"102","3.4490E+03","92.04085E+00","-11.315"
"103","3.6544E+03","91.51427E+00","-11.003"
"104","3.8720E+03","90.94510E+00","-10.792"
"105","4.1027E+03","90.42012E+00","-10.528"
"106","4.3470E+03","89.94255E+00","-10.292"
"107","4.6059E+03","89.42576E+00","-10.037"
"108","4.8803E+03","88.98996E+00","-9.797"
"109","5.1709E+03","88.54286E+00","-9.555"
"110","5.4789E+03","88.10238E+00","-9.325"
"111","5.8052E+03","87.65757E+00","-9.081"
"112","6.1510E+03","87.25139E+00","-8.852"
"113","6.5173E+03","86.84419E+00","-8.630"
"114","6.9055E+03","86.44533E+00","-8.400"
"115","7.3168E+03","86.07896E+00","-8.182"
"116","7.7526E+03","85.72131E+00","-7.970"
"117","8.2143E+03","85.38203E+00","-7.767"
"118","8.7036E+03","85.03646E+00","-7.579"
"119","9.2220E+03","84.71105E+00","-7.352"
"120","9.7712E+03","84.38969E+00","-7.166"
"121","10.353E+03","84.07787E+00","-6.970"
"122","10.970E+03","83.78432E+00","-6.783"
"123","11.623E+03","83.49928E+00","-6.596"
"124","12.316E+03","83.22310E+00","-6.417"
"125","13.049E+03","82.95317E+00","-6.242"
"126","13.826E+03","82.69255E+00","-6.072"
"127","14.650E+03","82.43909E+00","-5.900"
"128","15.522E+03","82.19884E+00","-5.739"
"129","16.447E+03","81.96921E+00","-5.579"
"130","17.426E+03","81.74426E+00","-5.424"
"131","18.464E+03","81.52047E+00","-5.274"
"132","19.564E+03","81.31350E+00","-5.125"
"133","20.729E+03","81.10730E+00","-4.982"
"134","21.964E+03","80.90743E+00","-4.844"
"135","23.272E+03","80.71643E+00","-4.711"
"136","24.658E+03","80.53151E+00","-4.577"
"137","26.127E+03","80.34653E+00","-4.453"
"138","27.683E+03","80.17144E+00","-4.330"
"139","29.332E+03","80.00454E+00","-4.210"
"140","31.079E+03","79.83546E+00","-4.091"
"141","32.930E+03","79.67239E+00","-3.980"
"142","34.891E+03","79.51532E+00","-3.868"
"143","36.969E+03","79.36733E+00","-3.760"
"144","39.171E+03","79.21971E+00","-3.657"
"145","41.504E+03","79.07948E+00","-3.555"
"146","43.976E+03","78.93678E+00","-3.458"
"147","46.595E+03","78.80463E+00","-3.364"
"148","49.370E+03","78.67329E+00","-3.270"
"149","52.311E+03","78.54636E+00","-3.180"
"150","55.427E+03","78.42267E+00","-3.092"
"151","58.728E+03","78.30174E+00","-3.005"
"152","62.226E+03","78.18447E+00","-2.923"
"153","65.932E+03","78.07304E+00","-2.844"
"154","69.859E+03","77.96116E+00","-2.765"
"155","74.020E+03","77.85252E+00","-2.689"
"156","78.428E+03","77.74815E+00","-2.615"
"157","83.099E+03","77.64627E+00","-2.543"
"158","88.049E+03","77.54778E+00","-2.472"
"159","93.293E+03","77.45080E+00","-2.406"
"160","98.850E+03","77.35699E+00","-2.337"
"161","104.74E+03","77.25592E+00","-2.271"
"162","110.98E+03","77.16421E+00","-2.208"
"163","117.58E+03","77.07971E+00","-2.145"
"164","124.59E+03","76.99335E+00","-2.082"
"165","132.01E+03","76.91281E+00","-2.023"
"166","139.87E+03","76.83165E+00","-1.965"
"167","148.20E+03","76.75340E+00","-1.907"
"168","157.03E+03","76.67483E+00","-1.851"
"169","166.38E+03","76.60273E+00","-1.796"
"170","176.29E+03","76.53057E+00","-1.741"
"171","186.79E+03","76.46154E+00","-1.688"
"172","197.92E+03","76.39509E+00","-1.637"
"173","209.70E+03","76.33016E+00","-1.586"
"174","222.19E+03","76.26536E+00","-1.535"
"175","235.43E+03","76.20034E+00","-1.487"
"176","249.45E+03","76.14519E+00","-1.438"
"177","264.31E+03","76.08464E+00","-1.389"
"178","280.05E+03","76.02604E+00","-1.341"
"179","296.73E+03","75.97167E+00","-1.297"
"180","314.40E+03","75.91229E+00","-1.249"
"181","333.13E+03","75.86125E+00","-1.205"
"182","352.97E+03","75.81274E+00","-1.157"
"183","373.99E+03","75.76491E+00","-1.115"
"184","396.27E+03","75.71984E+00","-1.070"
"185","419.87E+03","75.67611E+00","-1.026"
"186","444.88E+03","75.63316E+00","-0.985"
"187","471.38E+03","75.59288E+00","-0.941"
"188","499.45E+03","75.54978E+00","-0.900"
"189","529.20E+03","75.51027E+00","-0.857"
"190","560.72E+03","75.47151E+00","-0.815"
"191","594.11E+03","75.43341E+00","-0.773"
"192","629.50E+03","75.40060E+00","-0.733"
"193","666.99E+03","75.36957E+00","-0.690"
"194","706.72E+03","75.33866E+00","-0.649"
"195","748.81E+03","75.30725E+00","-0.608"
"196","793.41E+03","75.27716E+00","-0.568"
"197","840.67E+03","75.24780E+00","-0.526"
"198","890.74E+03","75.22129E+00","-0.483"
"199","943.79E+03","75.19494E+00","-0.441"
"200","1.0000E+06","75.16806E+00","-0.398"

