"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-11-23"
"TIME","20:03:38"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"39","90.110E+00","178.9870E+00","-41.283"
"40","95.480E+00","173.9273E+00","-41.053"
"41","101.16E+00","169.3582E+00","-40.588"
"42","107.19E+00","165.8514E+00","-40.283"
"43","113.57E+00","161.7384E+00","-40.185"
"44","120.34E+00","157.5342E+00","-39.710"
"45","127.51E+00","154.5095E+00","-39.503"
"46","135.10E+00","150.4590E+00","-39.286"
"47","143.15E+00","147.1326E+00","-38.809"
"48","151.67E+00","144.0225E+00","-38.721"
"49","160.71E+00","140.2767E+00","-38.317"
"50","170.28E+00","137.7162E+00","-37.998"
"51","180.42E+00","134.4338E+00","-37.850"
"52","191.16E+00","131.5699E+00","-37.369"
"53","202.55E+00","128.8881E+00","-37.271"
"54","214.61E+00","125.8562E+00","-36.812"
"55","227.40E+00","123.6326E+00","-36.640"
"56","240.94E+00","120.6573E+00","-36.251"
"57","255.29E+00","118.5976E+00","-36.011"
"58","270.50E+00","115.7551E+00","-35.636"
"59","286.61E+00","113.8024E+00","-35.451"
"60","303.68E+00","111.3000E+00","-35.001"
"61","321.76E+00","109.2145E+00","-34.877"
"62","340.93E+00","107.0991E+00","-34.378"
"63","361.23E+00","104.8837E+00","-34.208"
"64","382.75E+00","103.1543E+00","-33.866"
"65","405.55E+00","100.9229E+00","-33.458"
"66","429.70E+00","99.09198E+00","-33.286"
"67","455.29E+00","97.48913E+00","-32.896"
"68","482.41E+00","95.39952E+00","-32.516"
"69","511.14E+00","93.78331E+00","-32.186"
"70","541.59E+00","92.25896E+00","-31.912"
"71","573.84E+00","90.44518E+00","-31.549"
"72","608.02E+00","88.88578E+00","-31.399"
"73","644.24E+00","87.42613E+00","-31.023"
"74","682.61E+00","85.76856E+00","-30.699"
"75","723.26E+00","84.28850E+00","-30.209"
"76","766.34E+00","82.76444E+00","-29.944"
"77","811.98E+00","81.40249E+00","-29.609"
"78","860.35E+00","80.04714E+00","-29.192"
"79","911.59E+00","78.75970E+00","-28.900"
"80","965.88E+00","77.53947E+00","-28.434"
"81","1.0234E+03","76.24850E+00","-28.150"
"82","1.0844E+03","75.05214E+00","-27.744"
"83","1.1490E+03","74.05210E+00","-27.420"
"84","1.2174E+03","72.93344E+00","-27.023"
"85","1.2899E+03","71.72384E+00","-26.702"
"86","1.3667E+03","70.50397E+00","-26.267"
"87","1.4481E+03","69.62637E+00","-25.837"
"88","1.5344E+03","68.55289E+00","-25.499"
"89","1.6258E+03","67.55872E+00","-25.004"
"90","1.7226E+03","66.63633E+00","-24.597"
"91","1.8252E+03","65.61503E+00","-24.236"
"92","1.9339E+03","64.72885E+00","-23.802"
"93","2.0491E+03","63.92721E+00","-23.438"
"94","2.1711E+03","62.97438E+00","-23.031"
"95","2.3004E+03","62.18526E+00","-22.569"
"96","2.4374E+03","61.35760E+00","-22.100"
"97","2.5826E+03","60.64021E+00","-21.619"
"98","2.7364E+03","59.89651E+00","-21.223"
"99","2.8994E+03","59.15183E+00","-20.805"
"100","3.0721E+03","58.46227E+00","-20.400"
"101","3.2551E+03","57.77252E+00","-19.918"
"102","3.4490E+03","57.15079E+00","-19.515"
"103","3.6544E+03","56.53808E+00","-19.040"
"104","3.8720E+03","55.92194E+00","-18.615"
"105","4.1027E+03","55.30799E+00","-18.156"
"106","4.3470E+03","54.75580E+00","-17.716"
"107","4.6059E+03","54.22581E+00","-17.279"
"108","4.8803E+03","53.75675E+00","-16.830"
"109","5.1709E+03","53.26389E+00","-16.379"
"110","5.4789E+03","52.73177E+00","-15.919"
"111","5.8052E+03","52.27843E+00","-15.514"
"112","6.1510E+03","51.83813E+00","-15.063"
"113","6.5173E+03","51.44960E+00","-14.632"
"114","6.9055E+03","51.04196E+00","-14.233"
"115","7.3168E+03","50.66929E+00","-13.809"
"116","7.7526E+03","50.27839E+00","-13.454"
"117","8.2143E+03","49.94918E+00","-13.008"
"118","8.7036E+03","49.62500E+00","-12.636"
"119","9.2220E+03","49.30292E+00","-12.246"
"120","9.7712E+03","48.99796E+00","-11.880"
"121","10.353E+03","48.68297E+00","-11.519"
"122","10.970E+03","48.40888E+00","-11.169"
"123","11.623E+03","48.13941E+00","-10.824"
"124","12.316E+03","47.88146E+00","-10.468"
"125","13.049E+03","47.63651E+00","-10.145"
"126","13.826E+03","47.40264E+00","-9.817"
"127","14.650E+03","47.17141E+00","-9.508"
"128","15.522E+03","46.96130E+00","-9.205"
"129","16.447E+03","46.75551E+00","-8.902"
"130","17.426E+03","46.55908E+00","-8.619"
"131","18.464E+03","46.36902E+00","-8.336"
"132","19.564E+03","46.18705E+00","-8.066"
"133","20.729E+03","46.01436E+00","-7.805"
"134","21.964E+03","45.84831E+00","-7.555"
"135","23.272E+03","45.68738E+00","-7.300"
"136","24.658E+03","45.53409E+00","-7.065"
"137","26.127E+03","45.39017E+00","-6.834"
"138","27.683E+03","45.24764E+00","-6.606"
"139","29.332E+03","45.11185E+00","-6.390"
"140","31.079E+03","44.97334E+00","-6.177"
"141","32.930E+03","44.84914E+00","-5.973"
"142","34.891E+03","44.72503E+00","-5.775"
"143","36.969E+03","44.60860E+00","-5.585"
"144","39.171E+03","44.49467E+00","-5.396"
"145","41.504E+03","44.38611E+00","-5.222"
"146","43.976E+03","44.27957E+00","-5.047"
"147","46.595E+03","44.17841E+00","-4.875"
"148","49.370E+03","44.08206E+00","-4.712"
"149","52.311E+03","43.98668E+00","-4.554"
"150","55.427E+03","43.89571E+00","-4.398"
"151","58.728E+03","43.80438E+00","-4.251"
"152","62.226E+03","43.72224E+00","-4.111"
"153","65.932E+03","43.63900E+00","-3.969"
"154","69.859E+03","43.56002E+00","-3.831"
"155","74.020E+03","43.48291E+00","-3.700"
"156","78.428E+03","43.40598E+00","-3.571"
"157","83.099E+03","43.33544E+00","-3.447"
"158","88.049E+03","43.26544E+00","-3.327"
"159","93.293E+03","43.19774E+00","-3.210"
"160","98.850E+03","43.13238E+00","-3.096"
"161","104.74E+03","43.06652E+00","-2.982"
"162","110.98E+03","43.00537E+00","-2.872"
"163","117.58E+03","42.94755E+00","-2.765"
"164","124.59E+03","42.88911E+00","-2.660"
"165","132.01E+03","42.83437E+00","-2.558"
"166","139.87E+03","42.78193E+00","-2.460"
"167","148.20E+03","42.73169E+00","-2.361"
"168","157.03E+03","42.68033E+00","-2.265"
"169","166.38E+03","42.63378E+00","-2.172"
"170","176.29E+03","42.58659E+00","-2.082"
"171","186.79E+03","42.54211E+00","-1.989"
"172","197.92E+03","42.50039E+00","-1.905"
"173","209.70E+03","42.45830E+00","-1.813"
"174","222.19E+03","42.41767E+00","-1.728"
"175","235.43E+03","42.38100E+00","-1.640"
"176","249.45E+03","42.34247E+00","-1.558"
"177","264.31E+03","42.30779E+00","-1.474"
"178","280.05E+03","42.27182E+00","-1.391"
"179","296.73E+03","42.24047E+00","-1.311"
"180","314.40E+03","42.19962E+00","-1.227"
"181","333.13E+03","42.16961E+00","-1.146"
"182","352.97E+03","42.13835E+00","-1.064"
"183","373.99E+03","42.11106E+00","-0.983"
"184","396.27E+03","42.08325E+00","-0.901"
"185","419.87E+03","42.05943E+00","-0.819"
"186","444.88E+03","42.03284E+00","-0.734"
"187","471.38E+03","42.00764E+00","-0.651"
"188","499.45E+03","41.98480E+00","-0.568"
"189","529.20E+03","41.96099E+00","-0.482"
"190","560.72E+03","41.93916E+00","-0.395"
"191","594.11E+03","41.91793E+00","-0.308"
"192","629.50E+03","41.89876E+00","-0.218"
"193","666.99E+03","41.88063E+00","-0.126"
"194","706.72E+03","41.86236E+00","-0.033"
"195","748.81E+03","41.84636E+00","0.061"
"196","793.41E+03","41.82909E+00","0.160"
"197","840.67E+03","41.81382E+00","0.258"
"198","890.74E+03","41.80046E+00","0.364"
"199","943.79E+03","41.78594E+00","0.472"
"200","1.0000E+06","41.77337E+00","0.582"

