"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-12-08"
"TIME","18:07:39"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"148","49370.0","7.46536E+01","-2.9422"
"149","52311.0","7.45774E+01","-2.8281"
"150","55427.0","7.44644E+01","-2.7241"
"151","58728.0","7.43557E+01","-2.6161"
"152","62226.0","7.43490E+01","-2.5244"
"153","65932.0","7.42214E+01","-2.4202"
"154","69859.0","7.41270E+01","-2.3265"
"155","74020.0","7.41091E+01","-2.2346"
"156","78428.0","7.40396E+01","-2.1441"
"157","83099.0","7.39710E+01","-2.0600"
"158","88049.0","7.38842E+01","-1.9802"
"159","93293.0","7.38217E+01","-1.8985"
"160","98850.0","7.38059E+01","-1.8183"
"161","104740.0","7.37302E+01","-1.7454"
"162","110980.0","7.37042E+01","-1.6699"
"163","117580.0","7.36543E+01","-1.6005"
"164","124590.0","7.35511E+01","-1.5333"
"165","132010.0","7.35190E+01","-1.4648"
"166","139870.0","7.35163E+01","-1.4029"
"167","148200.0","7.34935E+01","-1.3381"
"168","157030.0","7.35055E+01","-1.2802"
"169","166380.0","7.33885E+01","-1.2188"
"170","176290.0","7.33148E+01","-1.1649"
"171","186790.0","7.32917E+01","-1.1092"
"172","197920.0","7.33089E+01","-1.0545"
"173","209700.0","7.32974E+01","-1.0037"
"174","222190.0","7.32258E+01","-0.9519"
"175","235430.0","7.32296E+01","-0.9019"
"176","249450.0","7.32118E+01","-0.8547"
"177","264310.0","7.31766E+01","-0.8077"
"178","280050.0","7.31133E+01","-0.7611"
"179","296730.0","7.30863E+01","-0.7169"
"180","314400.0","7.31569E+01","-0.6716"
"181","333130.0","7.31127E+01","-0.6278"
"182","352970.0","7.30783E+01","-0.5851"
"183","373990.0","7.30506E+01","-0.5432"
"184","396270.0","7.30031E+01","-0.5029"
"185","419870.0","7.31741E+01","-0.4611"
"186","444880.0","7.33538E+01","-0.4201"
"187","471380.0","7.36297E+01","-0.3805"
"188","499450.0","7.38205E+01","-0.3391"
"189","529200.0","7.39653E+01","-0.2981"
"190","560720.0","7.43580E+01","-0.2582"
"191","594110.0","7.45955E+01","-0.2184"
"192","629500.0","7.46019E+01","-0.1764"
"193","666990.0","7.46487E+01","-0.1365"
"194","706720.0","7.46156E+01","-0.0956"
"195","748810.0","7.45698E+01","-0.0535"
"196","793410.0","7.45266E+01","-0.0126"
"197","840670.0","7.45247E+01","0.0294"
"198","890740.0","7.45855E+01","0.0746"
"199","943790.0","7.45416E+01","0.1198"
"200","1000000.0","7.45670E+01","0.1671"
