"HIOKI E.E. CORPORATION","IM3570","Ver. 3.13"

"DATE","25-11-23"
"TIME","19:59:02"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","FAST"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"72","608.02E+00","100.6609E+00","-32.931"
"73","644.24E+00","98.74954E+00","-32.640"
"74","682.61E+00","97.06937E+00","-32.273"
"75","723.26E+00","95.51096E+00","-32.070"
"76","766.34E+00","93.58723E+00","-31.697"
"77","811.98E+00","92.01206E+00","-31.382"
"78","860.35E+00","90.51977E+00","-31.131"
"79","911.59E+00","88.81792E+00","-30.933"
"80","965.88E+00","87.38491E+00","-30.506"
"81","1.0234E+03","85.81907E+00","-30.165"
"82","1.0844E+03","84.39647E+00","-29.870"
"83","1.1490E+03","82.78526E+00","-29.571"
"84","1.2174E+03","81.42112E+00","-29.310"
"85","1.2899E+03","80.08234E+00","-28.933"
"86","1.3667E+03","78.97445E+00","-28.586"
"87","1.4481E+03","77.69419E+00","-28.269"
"88","1.5344E+03","76.29984E+00","-27.963"
"89","1.6258E+03","75.19449E+00","-27.527"
"90","1.7226E+03","73.95326E+00","-27.163"
"91","1.8252E+03","72.85200E+00","-26.774"
"92","1.9339E+03","71.75560E+00","-26.478"
"93","2.0491E+03","70.55238E+00","-26.110"
"94","2.1711E+03","69.55863E+00","-25.653"
"95","2.3004E+03","68.54336E+00","-25.281"
"96","2.4374E+03","67.58594E+00","-24.916"
"97","2.5826E+03","66.56902E+00","-24.553"
"98","2.7364E+03","65.58033E+00","-24.024"
"99","2.8994E+03","64.71694E+00","-23.628"
"100","3.0721E+03","63.78451E+00","-23.242"
"101","3.2551E+03","62.95295E+00","-22.853"
"102","3.4490E+03","62.12879E+00","-22.430"
"103","3.6544E+03","61.30819E+00","-21.955"
"104","3.8720E+03","60.54968E+00","-21.549"
"105","4.1027E+03","59.81234E+00","-21.059"
"106","4.3470E+03","59.01492E+00","-20.629"
"107","4.6059E+03","58.34938E+00","-20.153"
"108","4.8803E+03","57.65767E+00","-19.674"
"109","5.1709E+03","57.01967E+00","-19.232"
"110","5.4789E+03","56.39515E+00","-18.762"
"111","5.8052E+03","55.76945E+00","-18.296"
"112","6.1510E+03","55.19442E+00","-17.859"
"113","6.5173E+03","54.66324E+00","-17.379"
"114","6.9055E+03","54.13956E+00","-16.921"
"115","7.3168E+03","53.64266E+00","-16.471"
"116","7.7526E+03","53.12694E+00","-16.010"
"117","8.2143E+03","52.69036E+00","-15.559"
"118","8.7036E+03","52.24997E+00","-15.109"
"119","9.2220E+03","51.83760E+00","-14.695"
"120","9.7712E+03","51.39766E+00","-14.282"
"121","10.353E+03","51.01920E+00","-13.843"
"122","10.970E+03","50.65064E+00","-13.423"
"123","11.623E+03","50.29668E+00","-13.010"
"124","12.316E+03","49.95283E+00","-12.611"
"125","13.049E+03","49.63407E+00","-12.227"
"126","13.826E+03","49.32250E+00","-11.832"
"127","14.650E+03","49.02861E+00","-11.445"
"128","15.522E+03","48.75445E+00","-11.081"
"129","16.447E+03","48.48607E+00","-10.718"
"130","17.426E+03","48.23532E+00","-10.364"
"131","18.464E+03","47.99206E+00","-10.023"
"132","19.564E+03","47.75630E+00","-9.689"
"133","20.729E+03","47.53459E+00","-9.370"
"134","21.964E+03","47.32732E+00","-9.049"
"135","23.272E+03","47.12478E+00","-8.741"
"136","24.658E+03","46.93242E+00","-8.438"
"137","26.127E+03","46.74569E+00","-8.148"
"138","27.683E+03","46.57252E+00","-7.869"
"139","29.332E+03","46.40235E+00","-7.599"
"140","31.079E+03","46.23844E+00","-7.335"
"141","32.930E+03","46.08401E+00","-7.077"
"142","34.891E+03","45.93820E+00","-6.831"
"143","36.969E+03","45.79611E+00","-6.592"
"144","39.171E+03","45.66512E+00","-6.356"
"145","41.504E+03","45.53448E+00","-6.131"
"146","43.976E+03","45.41095E+00","-5.911"
"147","46.595E+03","45.29378E+00","-5.702"
"148","49.370E+03","45.17844E+00","-5.495"
"149","52.311E+03","45.07267E+00","-5.301"
"150","55.427E+03","44.96656E+00","-5.109"
"151","58.728E+03","44.86545E+00","-4.924"
"152","62.226E+03","44.77056E+00","-4.747"
"153","65.932E+03","44.67858E+00","-4.571"
"154","69.859E+03","44.58940E+00","-4.407"
"155","74.020E+03","44.50334E+00","-4.246"
"156","78.428E+03","44.42004E+00","-4.087"
"157","83.099E+03","44.33991E+00","-3.935"
"158","88.049E+03","44.26235E+00","-3.787"
"159","93.293E+03","44.18966E+00","-3.646"
"160","98.850E+03","44.11895E+00","-3.506"
"161","104.74E+03","44.04634E+00","-3.370"
"162","110.98E+03","43.97934E+00","-3.239"
"163","117.58E+03","43.91522E+00","-3.110"
"164","124.59E+03","43.85352E+00","-2.988"
"165","132.01E+03","43.79460E+00","-2.866"
"166","139.87E+03","43.73882E+00","-2.747"
"167","148.20E+03","43.68309E+00","-2.632"
"168","157.03E+03","43.62898E+00","-2.520"
"169","166.38E+03","43.57991E+00","-2.409"
"170","176.29E+03","43.52900E+00","-2.300"
"171","186.79E+03","43.48273E+00","-2.197"
"172","197.92E+03","43.43723E+00","-2.091"
"173","209.70E+03","43.39224E+00","-1.991"
"174","222.19E+03","43.35040E+00","-1.890"
"175","235.43E+03","43.30968E+00","-1.790"
"176","249.45E+03","43.27160E+00","-1.693"
"177","264.31E+03","43.23073E+00","-1.596"
"178","280.05E+03","43.19628E+00","-1.503"
"179","296.73E+03","43.16052E+00","-1.406"
"180","314.40E+03","43.12094E+00","-1.312"
"181","333.13E+03","43.08890E+00","-1.221"
"182","352.97E+03","43.05668E+00","-1.126"
"183","373.99E+03","43.02875E+00","-1.033"
"184","396.27E+03","43.00142E+00","-0.939"
"185","419.87E+03","42.97406E+00","-0.844"
"186","444.88E+03","42.94765E+00","-0.751"
"187","471.38E+03","42.92243E+00","-0.658"
"188","499.45E+03","42.89889E+00","-0.564"
"189","529.20E+03","42.87702E+00","-0.466"
"190","560.72E+03","42.85342E+00","-0.367"
"191","594.11E+03","42.83372E+00","-0.269"
"192","629.50E+03","42.81594E+00","-0.169"
"193","666.99E+03","42.79734E+00","-0.069"
"194","706.72E+03","42.78143E+00","0.038"
"195","748.81E+03","42.76438E+00","0.145"
"196","793.41E+03","42.74914E+00","0.253"
"197","840.67E+03","42.73415E+00","0.362"
"198","890.74E+03","42.72208E+00","0.479"
"199","943.79E+03","42.71008E+00","0.598"
"200","1.0000E+06","42.69642E+00","0.719"

